,Family,Genus,Species,Subspecies
7755,Pyralidae,Mapeta,xanthomelas,
7756,Pyralidae,Pyralis,manihotalis,
8037,Saturniidae,Arsenura,archianassa,
8038,Saturniidae,Arsenura,arianae,
8039,Saturniidae,Arsenura,batesii,arcaei
8040,Saturniidae,Arsenura,drucei,
8041,Saturniidae,Arsenura,sylla,
8042,Saturniidae,Caio,championi,
8043,Saturniidae,Copiopteryx,semiramis,andensis
8044,Saturniidae,Dysdaemonia,boreas,
8045,Saturniidae,Paradaemonia,castanea,
8046,Saturniidae,Paradaemonia,platydesmia,
8047,Saturniidae,Rhescyntis,hippodamia,norax
8048,Saturniidae,Titaea,tamerlan,nobilis
8049,Saturniidae,Adeloneivaia,boisduvalii,
8050,Saturniidae,Adeloneivaia,centrojason,
8051,Saturniidae,Adeloneivaia,isara,
8052,Saturniidae,Adeloneivaia,jason,
8053,Saturniidae,Adeloneivaia,subangulata,
8054,Saturniidae,Citheronia,bellavista,
8055,Saturniidae,Citheronia,lobesis,
8056,Saturniidae,Citheronia,volcan,
8057,Saturniidae,Citheronioides,collaris,
8058,Saturniidae,Citioica,anthonilis,
8059,Saturniidae,Dryocampa,rubicunda,alba
8060,Saturniidae,Eacles,imperialis,decoris
8061,Saturniidae,Eacles,imperialis,hallawachsae
8062,Saturniidae,Eacles,masoni,centralamericana
8063,Saturniidae,Eacles,ormondei,vanschaycki
8064,Saturniidae,Eacles,penelope,
8065,Saturniidae,Othorene,bernardoespinozai,
8066,Saturniidae,Othorene,intermedia,
8067,Saturniidae,Othorene,pollens,
8068,Saturniidae,Othorene,purpurascens,
8069,Saturniidae,Othorene,talamanca,
8070,Saturniidae,Othorene,verana,
8071,Saturniidae,Othorene,vilderi,
8072,Saturniidae,Ptiloscola,dargei,
8073,Saturniidae,Schausiella,denhenzorum,
8074,Saturniidae,Schausiella,moinieri,
8075,Saturniidae,Schausiella,ronaldzunigi,
8076,Saturniidae,Schausiella,santarosensis,
8077,Saturniidae,Syssphinx,colla,
8078,Saturniidae,Syssphinx,jennyphillipsae,
8079,Saturniidae,Syssphinx,mexicana,
8080,Saturniidae,Syssphinx,molina,
8081,Saturniidae,Syssphinx,quadrilineata,
8082,Saturniidae,Arias,inbio,
8083,Saturniidae,Automeris,anikmeisterae,
8084,Saturniidae,Automeris,arianae,
8085,Saturniidae,Automeris,banus,banumediata
8086,Saturniidae,Automeris,banus,proxima
8087,Saturniidae,Automeris,belti,
8088,Saturniidae,Automeris,boucardi,
8089,Saturniidae,Automeris,celata,
8090,Saturniidae,Automeris,chrisbrechlinae,
8091,Saturniidae,Automeris,dagmarae,
8092,Saturniidae,Automeris,duchartrei,
8093,Saturniidae,Automeris,exigua,
8094,Saturniidae,Automeris,fieldi,
8095,Saturniidae,Automeris,hamata,
8096,Saturniidae,Automeris,intertridens,
8097,Saturniidae,Automeris,io,
8098,Saturniidae,Automeris,janus,
8099,Saturniidae,Automeris,kopturae,
8100,Saturniidae,Automeris,larra,
8101,Saturniidae,Automeris,metzli,
8102,Saturniidae,Automeris,niepelti,
8103,Saturniidae,Automeris,pallidior,
8104,Saturniidae,Automeris,paracelata,
8105,Saturniidae,Automeris,phrynon,
8106,Saturniidae,Automeris,postalbida,
8107,Saturniidae,Automeris,rubrescens,
8108,Saturniidae,Automeris,silkae,
8109,Saturniidae,Automeris,stumpei,
8110,Saturniidae,Automeris,tridens,
8111,Saturniidae,Automeris,vanschaycki,
8112,Saturniidae,Automeris,zozimanaguana,
8113,Saturniidae,Automeris,zozine,
8114,Saturniidae,Automeris,zugana,
8115,Saturniidae,Automeris,zurobara,
8116,Saturniidae,Cerodirphia,avenata,
8117,Saturniidae,Dirphia,avia,
8118,Saturniidae,Dirphia,aviluisiana,
8119,Saturniidae,Dirphia,horcana,
8120,Saturniidae,Dirphia,lichyi,
8121,Saturniidae,Dirphia,nora,
8122,Saturniidae,Dirphia,subhorca,
8123,Saturniidae,Dirphia,tuisna,
8124,Saturniidae,Dirphiopsis,flora,
8125,Saturniidae,Gamelia,musta,
8126,Saturniidae,Gamelia,septentrionalis,
8127,Saturniidae,Hylesia,acuta,
8128,Saturniidae,Hylesia,aeneides,
8129,Saturniidae,Hylesia,annulata,
8130,Saturniidae,Hylesia,beneluzi,
8131,Saturniidae,Hylesia,bertrandi,
8132,Saturniidae,Hylesia,biolleya,
8133,Saturniidae,Hylesia,coex,
8134,Saturniidae,Hylesia,continua,alinda
8135,Saturniidae,Hylesia,dalina,
8136,Saturniidae,Hylesia,frigida,
8137,Saturniidae,Hylesia,gigantex,
8138,Saturniidae,Hylesia,hamata,
8139,Saturniidae,Hylesia,invidiosa,
8140,Saturniidae,Hylesia,lineata,
8141,Saturniidae,Hylesia,multiplex,
8142,Saturniidae,Hylesia,mymex,
8143,Saturniidae,Hylesia,rosacea,
8144,Saturniidae,Hylesia,rubrifrons,
8145,Saturniidae,Hylesia,rufipes,
8146,Saturniidae,Hylesia,umbrata,
8147,Saturniidae,Hyperchiria,jinotegaensis,
8148,Saturniidae,Hyperchiria,nausica (aggr.),
8149,Saturniidae,Hyperchiria,rincon,
8150,Saturniidae,Hyperchiria,sanjuensis,
8151,Saturniidae,Leucanella,acutissima,
8152,Saturniidae,Leucanella,hosmera,
8153,Saturniidae,Lonomia,columbiana,
8154,Saturniidae,Lonomia,concordia,
8155,Saturniidae,Lonomia,electra,
8156,Saturniidae,Lonomia,puntarenasiana,
8157,Saturniidae,Lonomia,rufescens,
8158,Saturniidae,Lonomia,santarosensis,
8159,Saturniidae,Molippa,nibasa,
8160,Saturniidae,Molippa,simillima,
8161,Saturniidae,Molippa,tusina,
8162,Saturniidae,Paradirphia,herediana,
8163,Saturniidae,Paradirphia,semirosea,
8164,Saturniidae,Paradirphia,talamancaia,
8165,Saturniidae,Paradirphia,winifredae,
8166,Saturniidae,Periga,cluacina,
8167,Saturniidae,Periga,costaricana,
8168,Saturniidae,Periphoba,arcaei,
8169,Saturniidae,Periphoba,rudloffi,
8170,Saturniidae,Pseudautomeris,irene,
8171,Saturniidae,Pseudautomeris,rudloffi,
8172,Saturniidae,Pseudodirphia,lacsa,
8173,Saturniidae,Pseudodirphia,menander,
8174,Saturniidae,Pseudodirphia,regia,
8175,Saturniidae,Xanthodirphia,abbreviata,
8176,Saturniidae,Xanthodirphia,amarilla,
8177,Saturniidae,Homoeopteryx,malecena,
8178,Saturniidae,Oxytenis,albilunulata,
8179,Saturniidae,Oxytenis,beprea,
8180,Saturniidae,Oxytenis,gigantea,
8181,Saturniidae,Oxytenis,modestia,
8182,Saturniidae,Oxytenis,modoccidentalis,
8183,Saturniidae,Oxytenis,naemia,orecta
8184,Saturniidae,Oxytenis,nubila,
8185,Saturniidae,Oxytenis,semilunata,
8186,Saturniidae,Oxytenis,vanricana,
8187,Saturniidae,Therinia,terminalis,
8188,Saturniidae,Therinia,transversaria,
8189,Saturniidae,Antheraea,godmani,
8190,Saturniidae,Antheraea,montezuma,
8191,Saturniidae,Copaxa,australoescalantei,
8192,Saturniidae,Copaxa,conlani,
8193,Saturniidae,Copaxa,curvilinea,
8194,Saturniidae,Copaxa,escalantei,
8195,Saturniidae,Copaxa,mazaorum,
8196,Saturniidae,Copaxa,moinieri,
8197,Saturniidae,Copaxa,multifenestrata,
8198,Saturniidae,Copaxa,rudloffi,
8199,Saturniidae,Copaxa,rufinans,
8200,Saturniidae,Copaxa,schmiti,
8201,Saturniidae,Copaxa,simson,
8202,Saturniidae,Copaxa,syntheratoides,
8203,Saturniidae,Copaxa,troetschi,
8204,Saturniidae,Copaxa,trottierorum,
8205,Saturniidae,Rothschildia,aurota,
8206,Saturniidae,Rothschildia,erycina,mexicana
8207,Saturniidae,Rothschildia,fabiani,
8208,Saturniidae,Rothschildia,lebeau,inca
8209,Saturniidae,Rothschildia,orizaba,
8210,Saturniidae,Rothschildia,silkae,
8211,Saturniidae,Rothschildia,triloba,
8212,Scythrididae,Scythris,sp.1,
8213,Scythrididae,Scythris,sp.2,
8214,Sematuridae,Coronidia,canace,
8215,Sematuridae,Coronidia,egina,
8216,Sematuridae,Coronidia,leachii,
8217,Sematuridae,Coronidia,orithea,
8218,Sematuridae,Coronidia,subpicta,
8219,Sematuridae,Lonchotura,ocylus,
8220,Sematuridae,Mania,diana,
8221,Sematuridae,Mania,empedocles,
8222,Sematuridae,Mania,luna,
8223,Sesiidae,Alcathoe,helena,
8224,Sesiidae,Alcathoe,korites,
8225,Sesiidae,Alcathoe,proserpina,
8226,Sesiidae,Carmenta,angarodes,
8227,Sesiidae,Carmenta,guatemalena,
8228,Sesiidae,Carmenta,munroei,
8229,Sesiidae,Carmenta,producta,
8230,Sesiidae,Carmenta,surinamensis,
8231,Sesiidae,Melittia,chimana,
8232,Sesiidae,Melittia,cucurbitae,
8233,Sphingidae,Aellopos,ceculus,
8234,Sphingidae,Aellopos,clavipes,
8235,Sphingidae,Aellopos,fadus,
8236,Sphingidae,Aellopos,titan,
8237,Sphingidae,Aleuron,carinata,
8238,Sphingidae,Aleuron,chloroptera,
8239,Sphingidae,Aleuron,iphis,
8240,Sphingidae,Aleuron,neglectum,
8241,Sphingidae,Callionima,denticulata,
8242,Sphingidae,Callionima,falcifera,
8243,Sphingidae,Callionima,inuus,
8244,Sphingidae,Callionima,nomius,
8245,Sphingidae,Callionima,pan,
8246,Sphingidae,Callionima,parce,
8247,Sphingidae,Cautethia,spuria,
8248,Sphingidae,Cautethia,yucatana,
8249,Sphingidae,Enyo,cavifer,
8250,Sphingidae,Enyo,gorgon,
8251,Sphingidae,Enyo,lugubris,
8252,Sphingidae,Enyo,ocypete,
8253,Sphingidae,Enyo,taedium,
8254,Sphingidae,Erinnyis,alope,alope
8255,Sphingidae,Erinnyis,crameri,
8256,Sphingidae,Erinnyis,domingonis,
8257,Sphingidae,Erinnyis,ello,
8258,Sphingidae,Erinnyis,lassauxi,
8259,Sphingidae,Erinnyis,obscura,
8260,Sphingidae,Erinnyis,oenotrus,
8261,Sphingidae,Erinnyis,yucatana,
8262,Sphingidae,Eumorpha,anchemolus,
8263,Sphingidae,Eumorpha,boivini,
8264,Sphingidae,Eumorpha,capronnieri,
8265,Sphingidae,Eumorpha,fasciatus,
8266,Sphingidae,Eumorpha,labruscae,
8267,Sphingidae,Eumorpha,megaeacus,
8268,Sphingidae,Eumorpha,obliquus,
8269,Sphingidae,Eumorpha,phorbas,
8270,Sphingidae,Eumorpha,satellitia,
8271,Sphingidae,Eumorpha,triangulum,
8272,Sphingidae,Eumorpha,vitis,
8273,Sphingidae,Eupyrrhoglossum,sagra,
8274,Sphingidae,Hemeroplanes,ornatus,
8275,Sphingidae,Hemeroplanes,triptolemus,
8276,Sphingidae,Isognathus,leachii,
8277,Sphingidae,Isognathus,rimosa,
8278,Sphingidae,Isognathus,scyron,
8279,Sphingidae,Kloneus,babayaga,
8280,Sphingidae,Madoryx,bubastus,
8281,Sphingidae,Madoryx,oiclus,
8282,Sphingidae,Madoryx,plutonius,dentatus
8283,Sphingidae,Nyceryx,coffaeae,
8284,Sphingidae,Nyceryx,ericea,
8285,Sphingidae,Nyceryx,eximia,
8286,Sphingidae,Nyceryx,magna,
8287,Sphingidae,Nyceryx,riscus,
8288,Sphingidae,Nyceryx,stuarti,
8289,Sphingidae,Nyceryx,tacita,
8290,Sphingidae,Oryba,achemenides,
8291,Sphingidae,Oryba,kadeni,
8292,Sphingidae,Pachygonidia,drucei,
8293,Sphingidae,Pachygonidia,hopfferi,
8294,Sphingidae,Pachygonidia,ribbei,
8295,Sphingidae,Pachygonidia,subhamata,
8296,Sphingidae,Pachylia,darceta,
8297,Sphingidae,Pachylia,ficus,
8298,Sphingidae,Pachylia,syces,
8299,Sphingidae,Pachylioides,resumens,
8300,Sphingidae,Perigonia,ilus,
8301,Sphingidae,Perigonia,lusca,
8302,Sphingidae,Perigonia,stulta,
8303,Sphingidae,Phryxus,caicus,
8304,Sphingidae,Pseudosphinx,tetrio,
8305,Sphingidae,Stolidoptera,tachasara,
8306,Sphingidae,Unzela,japix,
8307,Sphingidae,Unzela,pronoe,
8308,Sphingidae,Hyles,lineata,
8309,Sphingidae,Xylophanes,acrus,
8310,Sphingidae,Xylophanes,adalia,
8311,Sphingidae,Xylophanes,amadis,
8312,Sphingidae,Xylophanes,anubus,
8313,Sphingidae,Xylophanes,belti,
8314,Sphingidae,Xylophanes,ceratomioides,
8315,Sphingidae,Xylophanes,chiron,
8316,Sphingidae,Xylophanes,crotonis,
8317,Sphingidae,Xylophanes,cthulhu,
8318,Sphingidae,Xylophanes,cyrene,
8319,Sphingidae,Xylophanes,germen,
8320,Sphingidae,Xylophanes,godmani,
8321,Sphingidae,Xylophanes,guianensis,
8322,Sphingidae,Xylophanes,hannemanni,
8323,Sphingidae,Xylophanes,jocasta,
8324,Sphingidae,Xylophanes,jordani,
8325,Sphingidae,Xylophanes,juanita,
8326,Sphingidae,Xylophanes,kiefferi,
8327,Sphingidae,Xylophanes,letiranti,
8328,Sphingidae,Xylophanes,libya,
8329,Sphingidae,Xylophanes,loelia,
8330,Sphingidae,Xylophanes,maculator,
8331,Sphingidae,Xylophanes,pistacina,
8332,Sphingidae,Xylophanes,pluto,
8333,Sphingidae,Xylophanes,porcus,
8334,Sphingidae,Xylophanes,rhodina,
8335,Sphingidae,Xylophanes,staudingeri,
8336,Sphingidae,Xylophanes,tersa,
8337,Sphingidae,Xylophanes,thyelia,
8338,Sphingidae,Xylophanes,titana,
8339,Sphingidae,Xylophanes,turbata,
8340,Sphingidae,Xylophanes,tyndarus,
8341,Sphingidae,Xylophanes,undata,
8342,Sphingidae,Xylophanes,zurcheri,
8343,Sphingidae,Adhemarius,daphne,
8344,Sphingidae,Adhemarius,dariensis,
8345,Sphingidae,Adhemarius,fulvescens,
8346,Sphingidae,Adhemarius,gannascus,
8347,Sphingidae,Adhemarius,palmeri,
8348,Sphingidae,Adhemarius,ypsilon,
8349,Sphingidae,Orecta,venedictoffae,
8350,Sphingidae,Protambulyx,eurycles,
8351,Sphingidae,Protambulyx,goeldii,
8352,Sphingidae,Protambulyx,strigilis,
8353,Sphingidae,Agrius,cingulata,
8354,Sphingidae,Amphimoea,walkeri,
8355,Sphingidae,Cocytius,antaeus,
8356,Sphingidae,Cocytius,beelzebuth,
8357,Sphingidae,Cocytius,duponchel,
8358,Sphingidae,Cocytius,lucifer,
8359,Sphingidae,Dolbogene,igualana,
8360,Sphingidae,Lintneria,biolleyi,
8361,Sphingidae,Lintneria,merops,
8362,Sphingidae,Manduca,albiplaga,
8363,Sphingidae,Manduca,barnesi,
8364,Sphingidae,Manduca,corallina,
8365,Sphingidae,Manduca,dalica,
8366,Sphingidae,Manduca,dilucida,
8367,Sphingidae,Manduca,florestan,
8368,Sphingidae,Manduca,hannibal,
8369,Sphingidae,Manduca,lanuginosa,
8370,Sphingidae,Manduca,lefeburii,
8371,Sphingidae,Manduca,lichenea,
