accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
11764205,Lepidoptera,Erebidae,Corgatha,Corgatha albicinctalis,Corgatha albicinctalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11544845,Lepidoptera,Erebidae,Corgatha,Corgatha atrimargo,Corgatha atrimargo,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1790888,Lepidoptera,Erebidae,Corgatha,Corgatha dictaria,Corgatha dictaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1790860,Lepidoptera,Erebidae,Corgatha,Corgatha minuta,Corgatha minuta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1790895,Lepidoptera,Erebidae,Corgatha,Corgatha nigripalpis,Corgatha nigripalpis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11927123,Lepidoptera,Erebidae,Corgatha,Corgatha pseudominor,Corgatha pseudominor,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1790891,Lepidoptera,Erebidae,Corgatha,Corgatha rubecula,Corgatha rubecula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10766319,Lepidoptera,Erebidae,Corgatha,Corgatha trichogyia,Corgatha trichogyia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11441898,Lepidoptera,Erebidae,Corgatha,Corgatha viridicinctalis,Corgatha viridicinctalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9991985,Lepidoptera,Erebidae,Diomea,Diomea diffusifascia,Diomea diffusifascia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11740538,Lepidoptera,Erebidae,Diomea,Diomea hirdi,Diomea hirdi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10743044,Lepidoptera,Erebidae,Diomea,Diomea lignicolora,Diomea lignicolora,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1799422,Lepidoptera,Erebidae,Dunira,Dunira obliquilinea,Dunira obliquilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10933525,Lepidoptera,Noctuidae,Enispa,Enispa elataria,Enispa elataria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11615549,Lepidoptera,Noctuidae,Eublemma,Eublemma abrupta,Eublemma abrupta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6115822,Lepidoptera,Noctuidae,Eublemma,Eublemma accedens,Eublemma accedens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1797828,Lepidoptera,Noctuidae,Eublemma,Eublemma albostriata,Eublemma albostriata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11533443,Lepidoptera,Noctuidae,Eublemma,Eublemma carneola,Eublemma carneola,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4532266,Lepidoptera,Noctuidae,Eublemma,Eublemma cochylioides,Eublemma cochylioides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10461724,Lepidoptera,Noctuidae,Eublemma,Eublemma crassiuscula,Eublemma crassiuscula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10052670,Lepidoptera,Noctuidae,Eublemma,Eublemma ignefusa,Eublemma ignefusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Eublemma latericolor,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
10599712,Lepidoptera,Noctuidae,Eublemma,Eublemma quadripunctata,Eublemma quadripunctata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11847344,Lepidoptera,Noctuidae,Eublemma,Eublemma semirufa,Eublemma semirufa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10613408,Lepidoptera,Noctuidae,Eublemma,Eublemma versicolor,Eublemma versicolor,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760945,Lepidoptera,Noctuidae,Eugnathia,Eugnathia diagonalis,Eugnathia diagonalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11852325,Lepidoptera,Noctuidae,Eugnathia,Eugnathia xenia,Eugnathia xenia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110540,Lepidoptera,Erebidae,Gesonia,Gesonia fallax,Gesonia fallax,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110546,Lepidoptera,Erebidae,Gesonia,Gesonia obeditalis,Gesonia obeditalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798335,Lepidoptera,Erebidae,Homodes,Homodes bracteigutta,Homodes bracteigutta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798331,Lepidoptera,Erebidae,Homodes,Homodes crocea,Homodes crocea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798329,Lepidoptera,Erebidae,Homodes,Homodes vivida,Homodes vivida,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1792532,Lepidoptera,Erebidae,Hypenagonia,Hypenagonia longipalpis,Hypenagonia longipalpis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10177907,Lepidoptera,Noctuidae,Hyposada,Hyposada postalbata,Hyposada postalbata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1789526,Lepidoptera,Noctuidae,Hyposada,Hyposada ruptifascia,Hyposada ruptifascia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11512305,Lepidoptera,Noctuidae,Hyposada,Hyposada serendipitatis,Hyposada serendipitatis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10820762,Lepidoptera,Erebidae,Laspeyria,Laspeyria ruficeps,Laspeyria ruficeps,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1785832,Lepidoptera,Erebidae,Lopharthrum,Lopharthrum comprimens,Lopharthrum comprimens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1759894,Lepidoptera,Noctuidae,Lophoruza,Lophoruza vacillatrix,Lophoruza vacillatrix,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1788856,Lepidoptera,Noctuidae,Metaemene,Metaemene atrigutta,Metaemene atrigutta,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760970,Lepidoptera,Erebidae,Nechesia,Nechesia albotentata,Nechesia albotentata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763782,Lepidoptera,Erebidae,Olulis,Olulis puncticinctalis,Olulis puncticinctalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11634700,Lepidoptera,Noctuidae,Oruza,Oruza crocodetoides,Oruza crocodetoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1789604,Lepidoptera,Erebidae,Prolophota,Prolophota trigonifera,Prolophota trigonifera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11097510,Lepidoptera,Erebidae,Rhesala,Rhesala imparata,Rhesala imparata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Rhesala nigricans,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Saroba antecedens,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
10152313,Lepidoptera,Erebidae,Saroba,Saroba flavipicta,Saroba flavipicta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782128,Lepidoptera,Erebidae,Saroba,Saroba maculicosta,Saroba maculicosta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782122,Lepidoptera,Erebidae,Saroba,Saroba pansa,Saroba pansa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1765863,Lepidoptera,Erebidae,Sarobides,Sarobides inconclusa,Sarobides inconclusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769401,Lepidoptera,Erebidae,Tamba,Tamba basiscripta,Tamba basiscripta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10848620,Lepidoptera,Erebidae,Tamba,Tamba cautiperas,Tamba cautiperas,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769444,Lepidoptera,Erebidae,Tamba,Tamba coeruleobasis,Tamba coeruleobasis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769437,Lepidoptera,Erebidae,Tamba,Tamba delicata,Tamba delicata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769426,Lepidoptera,Erebidae,Tamba,Tamba diaphora,Tamba diaphora,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769430,Lepidoptera,Erebidae,Tamba,Tamba euryodia,Tamba euryodia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769427,Lepidoptera,Erebidae,Tamba,Tamba lahera,Tamba lahera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769423,Lepidoptera,Erebidae,Tamba,Tamba mnionomera,Tamba mnionomera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769461,Lepidoptera,Erebidae,Tamba,Tamba nigrilinea,Tamba nigrilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769462,Lepidoptera,Erebidae,Tamba,Tamba sidonalis,Tamba sidonalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769450,Lepidoptera,Erebidae,Tamba,Tamba sobana,Tamba sobana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110619,Lepidoptera,Erebidae,Tipasa,Tipasa nebulosella,Tipasa nebulosella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1775272,Lepidoptera,Erebidae,Tiruvaca,Tiruvaca hollowayi,Tiruvaca hollowayi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1775274,Lepidoptera,Erebidae,Tiruvaca,Tiruvaca subcostalis,Tiruvaca subcostalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774224,Lepidoptera,Erebidae,Tropidtamba,Tropidtamba lepraota,Tropidtamba lepraota,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791000,Lepidoptera,Erebidae,Zurobata,Zurobata intractata,Zurobata intractata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791010,Lepidoptera,Erebidae,Zurobata,Zurobata vacillans,Zurobata vacillans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110190,Lepidoptera,Erebidae,Cyclodes,Cyclodes omma,Cyclodes omma,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10272611,Lepidoptera,Erebidae,Eudocima,Eudocima (Rhytia) discrepans,Eudocima discrepans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10272611,Lepidoptera,Erebidae,Eudocima,Eudocima discrepans,Eudocima discrepans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786598,Lepidoptera,Erebidae,Eudocima,Eudocima dividens,Eudocima dividens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132915,Lepidoptera,Erebidae,Eudocima,Eudocima homaena,Eudocima homaena,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11513188,Lepidoptera,Erebidae,Eudocima,Eudocima hypermnestra,Eudocima hypermnestra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4687389,Lepidoptera,Erebidae,Eudocima,Eudocima materna,Eudocima materna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5884188,Lepidoptera,Erebidae,Eudocima,Eudocima phalonia,Eudocima phalonia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786597,Lepidoptera,Erebidae,Eudocima,Eudocima salaminia,Eudocima salaminia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11809570,Lepidoptera,Erebidae,Eudocima,Eudocima smaragdipicta,Eudocima smaragdipicta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1761541,Lepidoptera,Erebidae,Goniocraspedon,Goniocraspedon mistura,Goniocraspedon mistura,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791715,Lepidoptera,Erebidae,Oraesia,Oraesia emarginata,Oraesia emarginata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1767883,Lepidoptera,Erebidae,Rhesala,Rhesala moestalis,Rhesala moestalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11646907,Lepidoptera,Geometridae,Sundagrapha,Sundagrapha tenebrosa,Sundagrapha tenebrosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113950,Lepidoptera,Erebidae,Achaea,Achaea janata,Achaea janata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5884247,Lepidoptera,Erebidae,Achaea,Achaea serva,Achaea serva,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113853,Lepidoptera,Noctuidae,Aedia,Aedia leucomelas,Aedia leucomelas,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1777855,Lepidoptera,Erebidae,Anereuthina,Anereuthina renosa,Anereuthina renosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110769,Lepidoptera,Erebidae,Anisoneura,Anisoneura aluco,Anisoneura aluco,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110765,Lepidoptera,Erebidae,Anisoneura,Anisoneura salebrosa,Anisoneura salebrosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763795,Lepidoptera,Erebidae,Armana,Armana nigraericta,Armana nigraericta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10503495,Lepidoptera,Erebidae,Arsacia,Arsacia rectalis,Arsacia rectalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110232,Lepidoptera,Erebidae,Artena,Artena dotata,Artena dotata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11725548,Lepidoptera,Erebidae,Avatha,Avatha bubo,Avatha bubo,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1764867,Lepidoptera,Erebidae,Avatha,Avatha complens,Avatha complens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11625192,Lepidoptera,Erebidae,Avatha,Avatha rufiscripta,Avatha rufiscripta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10133583,Lepidoptera,Erebidae,Avatha,Avatha tepescens,Avatha tepescens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1789182,Lepidoptera,Erebidae,Bamra,Bamra albicola,Bamra albicola,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1789171,Lepidoptera,Erebidae,Bamra,Bamra mundata,Bamra mundata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10982648,Lepidoptera,Erebidae,Bastilla,Bastilla arcuata,Bastilla arcuata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10400868,Lepidoptera,Erebidae,Bastilla,Bastilla crameri,Bastilla crameri,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9508913,Lepidoptera,Erebidae,Bastilla,Bastilla fulvotaenia,Bastilla fulvotaenia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8874633,Lepidoptera,Erebidae,Bastilla,Bastilla joviana,Bastilla joviana,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791856,Lepidoptera,Erebidae,Brontypena,Brontypena ochrocuprea,Brontypena ochrocuprea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9372988,Lepidoptera,Erebidae,Buzara,Buzara onelia,Buzara onelia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1768461,Lepidoptera,Erebidae,Chalciope,Chalciope mygdon,Chalciope mygdon,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769937,Lepidoptera,Erebidae,Corcobara,Corcobara angulipennis,Corcobara angulipennis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1759783,Lepidoptera,Erebidae,Daddala,Daddala quadrisignata,Daddala quadrisignata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1761360,Lepidoptera,Erebidae,Delgamma,Delgamma pangonia,Delgamma pangonia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760133,Lepidoptera,Erebidae,Dordura,Dordura aliena,Dordura aliena,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798488,Lepidoptera,Erebidae,Dysgonia,Dysgonia stuposa,Dysgonia stuposa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1764043,Lepidoptera,Erebidae,Ercheia,Ercheia cyllaria,Ercheia cyllaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11421311,Lepidoptera,Erebidae,Ercheia,Ercheia pulchrivenula,Ercheia pulchrivenula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
3257809,Lepidoptera,Erebidae,Erebus,Erebus caprimulgus,Erebus caprimulgus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766570,Lepidoptera,Erebidae,Erebus,Erebus ephesperis,Erebus ephesperis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766618,Lepidoptera,Erebidae,Erebus,Erebus hieroglyphica,Erebus hieroglyphica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6116699,Lepidoptera,Erebidae,Erebus,Erebus macrops,Erebus macrops,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763960,Lepidoptera,Erebidae,Ericeia,Ericeia eriophora,Ericeia eriophora,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763953,Lepidoptera,Erebidae,Ericeia,Ericeia fraterna,Ericeia fraterna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763976,Lepidoptera,Erebidae,Ericeia,Ericeia inangulata,Ericeia inangulata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763994,Lepidoptera,Erebidae,Ericeia,Ericeia sobria,Ericeia sobria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1789225,Lepidoptera,Erebidae,Erygia,Erygia apicalis,Erygia apicalis,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9969058,Lepidoptera,Erebidae,Erygia,Erygia spissa,Erygia spissa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774020,Lepidoptera,Erebidae,Falana,Falana sordida,Falana sordida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1787009,Lepidoptera,Erebidae,Grammodes,Grammodes geometrica,Grammodes geometrica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786315,Lepidoptera,Erebidae,Hamodes,Hamodes lutea,Hamodes lutea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798101,Lepidoptera,Erebidae,Hulodes,Hulodes caranea,Hulodes caranea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798107,Lepidoptera,Erebidae,Hulodes,Hulodes donata,Hulodes donata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798111,Lepidoptera,Erebidae,Hulodes,Hulodes drylla,Hulodes drylla,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769797,Lepidoptera,Erebidae,Hypopyra,Hypopyra pudens,Hypopyra pudens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769772,Lepidoptera,Erebidae,Hypopyra,Hypopyra vespertilio,Hypopyra vespertilio,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113925,Lepidoptera,Erebidae,Hypospila,Hypospila bolinoides,Hypospila bolinoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132893,Lepidoptera,Erebidae,Hypospila,Hypospila creberrima,Hypospila creberrima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780711,Lepidoptera,Erebidae,Ischyja,Ischyja anna,Ischyja anna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780705,Lepidoptera,Erebidae,Ischyja,Ischyja ferrifracta,Ischyja ferrifracta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780714,Lepidoptera,Erebidae,Ischyja,Ischyja hagenii,Ischyja hagenii,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780707,Lepidoptera,Erebidae,Ischyja,Ischyja hemiphaea,Ischyja hemiphaea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780715,Lepidoptera,Erebidae,Ischyja,Ischyja inferna,Ischyja inferna,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780716,Lepidoptera,Erebidae,Ischyja,Ischyja manlia,Ischyja manlia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780702,Lepidoptera,Erebidae,Ischyja,Ischyja manlioides,Ischyja manlioides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Lacera nyarlathotepi,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1770112,Lepidoptera,Erebidae,Lacera,Lacera uniformis,Lacera uniformis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1792689,Lepidoptera,Erebidae,Lygniodes,Lygniodes endoleucus,Lygniodes endoleucus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10270464,Lepidoptera,Erebidae,Macaldenia,Macaldenia palumba,Macaldenia palumba,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4687933,Lepidoptera,Erebidae,Mocis,Mocis frugalis,Mocis frugalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6116646,Lepidoptera,Erebidae,Mocis,Mocis undata,Mocis undata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109767,Lepidoptera,Erebidae,Ommatophora,Ommatophora fulvastra,Ommatophora fulvastra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109766,Lepidoptera,Erebidae,Ommatophora,Ommatophora luminosa,Ommatophora luminosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5112550,Lepidoptera,Erebidae,Ophisma,Ophisma pallescens,Ophisma pallescens,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9234202,Lepidoptera,Erebidae,Ophiusa,Ophiusa discriminans,Ophiusa discriminans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11524834,Lepidoptera,Erebidae,Ophiusa,Ophiusa tirhacoides,Ophiusa tirhacoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132936,Lepidoptera,Erebidae,Ophiusa,Ophiusa trapezium,Ophiusa trapezium,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1777166,Lepidoptera,Erebidae,Oxyodes,Oxyodes scrobiculata,Oxyodes scrobiculata,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6116413,Lepidoptera,Erebidae,Pandesma,Pandesma quenavadi,Pandesma quenavadi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Parallelia calefaciens,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1781531,Lepidoptera,Erebidae,Pericyma,Pericyma cruegeri,Pericyma cruegeri,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774577,Lepidoptera,Erebidae,Pilipectus,Pilipectus cyclopis,Pilipectus cyclopis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113352,Lepidoptera,Erebidae,Pindara,Pindara illibata,Pindara illibata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760137,Lepidoptera,Erebidae,Platyja,Platyja minutipuncta,Platyja minutipuncta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760157,Lepidoptera,Erebidae,Platyja,Platyja sumatrana,Platyja sumatrana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10354902,Lepidoptera,Erebidae,Platyja,Platyja umbrina,Platyja umbrina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132868,Lepidoptera,Erebidae,Platyja,Platyja umminia,Platyja umminia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1789794,Lepidoptera,Erebidae,Polydesma,Polydesma boarmoides,Polydesma boarmoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1770600,Lepidoptera,Erebidae,Pterocyclophora,Pterocyclophora ridleyi,Pterocyclophora ridleyi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1796984,Lepidoptera,Erebidae,Serrodes,Serrodes campana,Serrodes campana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1796988,Lepidoptera,Erebidae,Serrodes,Serrodes partita,Serrodes partita,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11856799,Lepidoptera,Erebidae,Speiredonia,Speiredonia sandokana,Speiredonia sandokana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1772352,Lepidoptera,Erebidae,Sphingomorpha,Sphingomorpha chlorea,Sphingomorpha chlorea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1788953,Lepidoptera,Erebidae,Spirama,Spirama retorta,Spirama retorta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1765653,Lepidoptera,Erebidae,Sympis,Sympis rufibasis,Sympis rufibasis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1784779,Lepidoptera,Erebidae,Sypna,Sypna albilinea,Sypna albilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9504222,Lepidoptera,Erebidae,Thyas,Thyas coronata,Thyas coronata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113385,Lepidoptera,Erebidae,Thyas,Thyas honesta,Thyas honesta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10806460,Lepidoptera,Erebidae,Tochara,Tochara creberrima,Tochara creberrima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760385,Lepidoptera,Erebidae,Toxonprucha,Toxonprucha crudelis,Toxonprucha crudelis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6115388,Lepidoptera,Erebidae,Trigonodes,Trigonodes hyppasia,Trigonodes hyppasia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1775011,Lepidoptera,Erebidae,Ugia,Ugia disjungens,Ugia disjungens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774986,Lepidoptera,Erebidae,Ugia,Ugia serrilinea,Ugia serrilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774998,Lepidoptera,Erebidae,Ugia,Ugia signifera,Ugia signifera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5112500,Lepidoptera,Erebidae,Adrapsa,Adrapsa ablualis,Adrapsa ablualis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11519573,Lepidoptera,Erebidae,Adrapsa,Adrapsa editha,Adrapsa editha,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10755417,Lepidoptera,Erebidae,Adrapsa,Adrapsa ereboides,Adrapsa ereboides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11368766,Lepidoptera,Erebidae,Adrapsa,Adrapsa geometroides,Adrapsa geometroides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10370994,Lepidoptera,Erebidae,Adrapsa,Adrapsa orgyoides,Adrapsa orgyoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11614264,Lepidoptera,Erebidae,Adrapsa,Adrapsa tenomigera,Adrapsa tenomigera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
