,accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,n_imgs
136,5121183,Lepidoptera,Coleophoridae,Coleophora,Coleophora juncicolella,"Stainton, 1851",Coleophora juncicolella,Coleophora juncicolella,99,ACCEPTED,EXACT,SPECIES,London06October2023,31
137,6097245,Lepidoptera,Coleophoridae,Coleophora,Coleophora kuehnella,"Goeze, 1783",Coleophora kuehnella,Coleophora kuehnella,99,ACCEPTED,EXACT,SPECIES,London06October2023,179
138,5120767,Lepidoptera,Coleophoridae,Coleophora,Coleophora laricella,"Hübner, 1817",Coleophora laricella,Coleophora laricella,99,ACCEPTED,EXACT,SPECIES,London06October2023,132
139,5120685,Lepidoptera,Coleophoridae,Coleophora,Coleophora lassella,"Staudinger, 1859",Coleophora lassella,Coleophora lassella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
140,5120470,Lepidoptera,Coleophoridae,Goniodoma,Coleophora limoniella,"Stainton, 1884",Coleophora limoniella,Goniodoma limoniella,99,SYNONYM,EXACT,SPECIES,London06October2023,17
141,5121509,Lepidoptera,Coleophoridae,Coleophora,Coleophora limosipennella,"Duponchel, 1843",Coleophora limosipennella,Coleophora limosipennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,36
142,6097243,Lepidoptera,Coleophoridae,Coleophora,Coleophora lineolea,"Haworth, 1828",Coleophora lineolea,Coleophora lineolea,99,ACCEPTED,EXACT,SPECIES,London06October2023,70
143,5121418,Lepidoptera,Coleophoridae,Coleophora,Coleophora linosyridella,"Fuchs, 1880",Coleophora linosyridella,Coleophora linosyridella,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
144,5121351,Lepidoptera,Coleophoridae,Coleophora,Coleophora lithargyrinella,"Zeller, 1849",Coleophora lithargyrinella,Coleophora lithargyrinella,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
145,5121244,Lepidoptera,Coleophoridae,Coleophora,Coleophora lixella,"Zeller, 1849",Coleophora lixella,Coleophora lixella,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
146,5121136,Lepidoptera,Coleophoridae,Coleophora,Coleophora lusciniaepennella,"Treitschke, 1833",Coleophora lusciniaepennella,Coleophora lusciniaepennella,98,ACCEPTED,EXACT,SPECIES,London06October2023,57
147,5120465,Lepidoptera,Coleophoridae,Metriotes,Coleophora lutarea,"Haworth, 1828",Coleophora lutarea,Metriotes lutarea,99,SYNONYM,EXACT,SPECIES,London06October2023,81
148,5121027,Lepidoptera,Coleophoridae,Coleophora,Coleophora lutipennella,"Zeller, 1838",Coleophora lutipennella,Coleophora lutipennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,27
149,5120551,Lepidoptera,Coleophoridae,Coleophora,Coleophora maritimella,"Newman, 1873",Coleophora maritimella,Coleophora maritimella,98,ACCEPTED,EXACT,SPECIES,London06October2023,3
150,5120675,Lepidoptera,Coleophoridae,Coleophora,Coleophora mayrella,"Hübner, 1813",Coleophora mayrella,Coleophora mayrella,99,ACCEPTED,EXACT,SPECIES,London06October2023,307
151,5121714,Lepidoptera,Coleophoridae,Coleophora,Coleophora milvipennis,"Zeller, 1839",Coleophora milvipennis,Coleophora milvipennis,99,ACCEPTED,EXACT,SPECIES,London06October2023,37
152,5120852,Lepidoptera,Coleophoridae,Coleophora,Coleophora niveicostella,"Zeller, 1839",Coleophora niveicostella,Coleophora niveicostella,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
153,5121296,Lepidoptera,Coleophoridae,Coleophora,Coleophora nutantella,"Mühlig & Frey, 1857",Coleophora nutantella,Coleophora silenella,99,SYNONYM,EXACT,SPECIES,London06October2023,57
154,5121758,Lepidoptera,Coleophoridae,Coleophora,Coleophora ochrea,"Haworth, 1828",Coleophora ochrea,Coleophora ochrea,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
155,5120538,Lepidoptera,Coleophoridae,Coleophora,Coleophora orbitella,"Zeller, 1849",Coleophora orbitella,Coleophora orbitella,98,ACCEPTED,EXACT,SPECIES,London06October2023,2
156,5121737,Lepidoptera,Coleophoridae,Coleophora,Coleophora otidipennella,"Hübner, 1817",Coleophora otidipennella,Coleophora troglodytella,99,SYNONYM,EXACT,SPECIES,London06October2023,34
157,5120712,Lepidoptera,Coleophoridae,Coleophora,Coleophora pappiferella,"Hofmann, 1869",Coleophora pappiferella,Coleophora pappiferella,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
158,5120503,Lepidoptera,Coleophoridae,Coleophora,Coleophora paripennella,"Zeller, 1839",Coleophora paripennella,Coleophora paripennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
159,6097241,Lepidoptera,Coleophoridae,Coleophora,Coleophora pennella,"Denis & Schiffermüller, 1775",Coleophora pennella,Coleophora pennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,60
160,5121495,Lepidoptera,Coleophoridae,Coleophora,Coleophora peribenanderi,"Toll, 1943",Coleophora peribenanderi,Coleophora peribenanderi,99,ACCEPTED,EXACT,SPECIES,London06October2023,40
161,5121026,Lepidoptera,Coleophoridae,Coleophora,Coleophora potentillae,"Elisha, 1885",Coleophora potentillae,Coleophora potentillae,99,ACCEPTED,EXACT,SPECIES,London06October2023,33
162,5120771,Lepidoptera,Coleophoridae,Coleophora,Coleophora prunifoliae,"Doets, 1944",Coleophora prunifoliae,Coleophora prunifoliae,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
163,5121698,Lepidoptera,Coleophoridae,Coleophora,Coleophora pyrrhulipennella,"Zeller, 1839",Coleophora pyrrhulipennella,Coleophora pyrrhulipennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,91
164,5121567,Lepidoptera,Coleophoridae,Coleophora,Coleophora ramosella,"Zeller, 1849",Coleophora ramosella,Coleophora ramosella,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
165,5121040,Lepidoptera,Coleophoridae,Coleophora,Coleophora salicorniae,"Heinemann & Wocke, 1876",Coleophora salicorniae,Coleophora salicorniae,99,ACCEPTED,EXACT,SPECIES,London06October2023,23
166,5121030,Lepidoptera,Coleophoridae,Coleophora,Coleophora salinella,"Stainton, 1859",Coleophora salinella,Coleophora salinella,98,ACCEPTED,EXACT,SPECIES,London06October2023,0
167,5120786,Lepidoptera,Coleophoridae,Coleophora,Coleophora saturatella,"Stainton, 1850",Coleophora saturatella,Coleophora saturatella,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
168,5120707,Lepidoptera,Coleophoridae,Coleophora,Coleophora saxicolella,"Duponchel, 1843",Coleophora saxicolella,Coleophora saxicolella,99,ACCEPTED,EXACT,SPECIES,London06October2023,31
169,5121544,Lepidoptera,Coleophoridae,Coleophora,Coleophora serpylletorum,"Hering, 1889",Coleophora serpylletorum,Coleophora serpylletorum,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
170,5121517,Lepidoptera,Coleophoridae,Coleophora,Coleophora serratella,"Linnaeus, 1761",Coleophora serratella,Coleophora serratella,99,ACCEPTED,EXACT,SPECIES,London06October2023,169
171,5121324,Lepidoptera,Coleophoridae,Coleophora,Coleophora siccifolia,"Stainton, 1856",Coleophora siccifolia,Coleophora siccifolia,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
172,6097239,Lepidoptera,Coleophoridae,Coleophora,Coleophora spinella,"Schrank, 1802",Coleophora spinella,Coleophora spinella,99,ACCEPTED,EXACT,SPECIES,London06October2023,37
173,5120828,Lepidoptera,Coleophoridae,Coleophora,Coleophora squamosella,"Stainton, 1856",Coleophora squamosella,Coleophora squamosella,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
174,5120684,Lepidoptera,Coleophoridae,Coleophora,Coleophora sternipennella,"Zetterstedt, 1839",Coleophora sternipennella,Coleophora sternipennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,15
175,8273859,Lepidoptera,Coleophoridae,Coleophora,Coleophora striatipennella,Nylander 1848,Coleophora striatipennella,Coleophora striatipennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,98
176,5121483,Lepidoptera,Coleophoridae,Coleophora,Coleophora sylvaticella,"Wood, 1892",Coleophora sylvaticella,Coleophora sylvaticella,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
177,5121379,Lepidoptera,Coleophoridae,Coleophora,Coleophora taeniipennella,"Herrich-Schäffer, 1855",Coleophora taeniipennella,Coleophora taeniipennella,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
178,5121327,Lepidoptera,Coleophoridae,Coleophora,Coleophora tamesis,"Waters, 1929",Coleophora tamesis,Coleophora tamesis,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
179,5121013,Lepidoptera,Coleophoridae,Coleophora,Coleophora therinella,"Tengström, 1848",Coleophora therinella,Coleophora therinella,99,ACCEPTED,EXACT,SPECIES,London06October2023,13
180,5120646,Lepidoptera,Coleophoridae,Coleophora,Coleophora tricolor,"Walsingham, 1899",Coleophora tricolor,Coleophora tricolor,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
181,5120577,Lepidoptera,Coleophoridae,Coleophora,Coleophora trifolii,"Curtis, 1832",Coleophora trifolii,Coleophora trifolii,99,ACCEPTED,EXACT,SPECIES,London06October2023,181
182,5120533,Lepidoptera,Coleophoridae,Coleophora,Coleophora trigeminella,"Fuchs, 1881",Coleophora trigeminella,Coleophora trigeminella,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
183,5121807,Lepidoptera,Coleophoridae,Coleophora,Coleophora trochilella,"Duponchel, 1843",Coleophora trochilella,Coleophora trochilella,99,ACCEPTED,EXACT,SPECIES,London06October2023,41
184,5121029,Lepidoptera,Coleophoridae,Coleophora,Coleophora versurella,"Zeller, 1849",Coleophora versurella,Coleophora versurella,99,ACCEPTED,EXACT,SPECIES,London06October2023,49
185,5120800,Lepidoptera,Coleophoridae,Coleophora,Coleophora vestianella,"Linnaeus, 1758",Coleophora vestianella,Coleophora vestianella,99,ACCEPTED,EXACT,SPECIES,London06October2023,32
186,8390512,Lepidoptera,Coleophoridae,Coleophora,Coleophora vibicella,"Hübner, 1813",Coleophora vibicella,Coleophora vibicella,99,ACCEPTED,EXACT,SPECIES,London06October2023,29
187,5120679,Lepidoptera,Coleophoridae,Coleophora,Coleophora vibicigerella,"Zeller, 1839",Coleophora vibicigerella,Coleophora vibicigerella,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
188,6097244,Lepidoptera,Coleophoridae,Coleophora,Coleophora violacea,"Ström, 1783",Coleophora violacea,Coleophora violacea,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
189,5120584,Lepidoptera,Coleophoridae,Coleophora,Coleophora virgaureae,"Stainton, 1857",Coleophora virgaureae,Coleophora obscenella,99,SYNONYM,EXACT,SPECIES,London06October2023,53
190,5121824,Lepidoptera,Coleophoridae,Coleophora,Coleophora vitisella,"Gregson, 1856",Coleophora vitisella,Coleophora vitisella,99,ACCEPTED,EXACT,SPECIES,London06October2023,57
191,5121769,Lepidoptera,Coleophoridae,Coleophora,Coleophora vulnerariae,"Zeller, 1839",Coleophora vulnerariae,Coleophora vulnerariae,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
192,5121648,Lepidoptera,Coleophoridae,Coleophora,Coleophora wockeella,"Zeller, 1849",Coleophora wockeella,Coleophora wockeella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
193,4529738,Lepidoptera,Cosmopterigidae,Anatrachyntis,Anatrachyntis badia,"Hodges, 1962",Anatrachyntis badia,Anatrachyntis badia,99,ACCEPTED,EXACT,SPECIES,London06October2023,51
194,4529735,Lepidoptera,Cosmopterigidae,Anatrachyntis,Anatrachyntis rileyi,"Walsingham, 1882",Anatrachyntis rileyi,Anatrachyntis rileyi,99,ACCEPTED,EXACT,SPECIES,London06October2023,71
195,4529740,Lepidoptera,Cosmopterigidae,Anatrachyntis,Anatrachyntis simplex,"Walsingham, 1891",Anatrachyntis simplex,Anatrachyntis simplex,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
196,4529771,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix lienigiella,"Lienig & Zeller, 1846",Cosmopterix lienigiella,Cosmopterix lienigiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
197,4529758,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix orichalcea,"Stainton, 1861",Cosmopterix orichalcea,Cosmopterix orichalcea,99,ACCEPTED,EXACT,SPECIES,London06October2023,13
198,4301036,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix pulchrimella,"Chambers, 1875",Cosmopterix pulchrimella,Cosmopterix pulchrimella,99,ACCEPTED,EXACT,SPECIES,London06October2023,86
199,1842606,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix schmidiella,"Frey, 1856",Cosmopterix schmidiella,Cosmopterix schmidiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
200,1842542,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix scribaiella,"Zeller, 1850",Cosmopterix scribaiella,Cosmopterix scribaiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,16
201,1842485,Lepidoptera,Cosmopterigidae,Cosmopterix,Cosmopterix zieglerella,"Hübner, 1810",Cosmopterix zieglerella,Cosmopterix zieglerella,99,ACCEPTED,EXACT,SPECIES,London06October2023,337
202,1843003,Lepidoptera,Cosmopterigidae,Euclemensia,Euclemensia woodiella,"Curtis, 1830",Euclemensia woodiella,Euclemensia woodiella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
203,5120396,Lepidoptera,Cosmopterigidae,Limnaecia,Limnaecia phragmitella,"Stainton, 1851",Limnaecia phragmitella,Limnaecia phragmitella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1289
204,1842695,Lepidoptera,Cosmopterigidae,Pancalia,Pancalia leuwenhoekella,"Linnaeus, 1761",Pancalia leuwenhoekella,Pancalia leuwenhoekella,99,ACCEPTED,EXACT,SPECIES,London06October2023,124
205,4529688,Lepidoptera,Cosmopterigidae,Pancalia,Pancalia schwarzella,"Fabricius, 1798",Pancalia schwarzella,Pancalia schwarzella,99,ACCEPTED,EXACT,SPECIES,London06October2023,50
206,1842097,Lepidoptera,Cosmopterigidae,Pyroderces,Pyroderces argyrogrammos,"Zeller, 1847",Pyroderces argyrogrammos,Pyroderces argyrogrammos,99,ACCEPTED,EXACT,SPECIES,London06October2023,141
207,1842186,Lepidoptera,Cosmopterigidae,Sorhagenia,Sorhagenia janiszewskae,"Riedl, 1962",Sorhagenia janiszewskae,Sorhagenia janiszewskae,99,ACCEPTED,EXACT,SPECIES,London06October2023,10
208,1842190,Lepidoptera,Cosmopterigidae,Sorhagenia,Sorhagenia lophyrella,"Douglas, 1846",Sorhagenia lophyrella,Sorhagenia lophyrella,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
209,1842196,Lepidoptera,Cosmopterigidae,Sorhagenia,Sorhagenia rhamniella,"Zeller, 1839",Sorhagenia rhamniella,Sorhagenia rhamniella,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
210,5101394,Lepidoptera,Cossidae,Cossus,Cossus cossus,"Linnaeus, 1758",Cossus cossus,Cossus cossus,98,ACCEPTED,EXACT,SPECIES,London06October2023,1754
211,1731598,Lepidoptera,Cossidae,Phragmataecia,Phragmataecia castaneae,"Hübner, 1790",Phragmataecia castaneae,Phragmataecia castaneae,99,ACCEPTED,EXACT,SPECIES,London06October2023,495
212,1730978,Lepidoptera,Cossidae,Zeuzera,Zeuzera pyrina,"Linnaeus, 1761",Zeuzera pyrina,Zeuzera pyrina,99,ACCEPTED,EXACT,SPECIES,London06October2023,1685
213,4531687,Lepidoptera,Crambidae,Acentria,Acentria ephemerella,"Denis & Schiffermüller, 1775",Acentria ephemerella,Acentria ephemerella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1060
214,1888554,Lepidoptera,Crambidae,Agassiziella,Agassiziella angulipennis,"Hampson, 1891",Agassiziella angulipennis,Agassiziella angulipennis,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
215,4531506,Lepidoptera,Crambidae,Agriphila,Agriphila geniculea,"Haworth, 1811",Agriphila geniculea,Agriphila geniculea,99,ACCEPTED,EXACT,SPECIES,London06October2023,1410
216,1878895,Lepidoptera,Crambidae,Agriphila,Agriphila inquinatella,"Denis & Schiffermüller, 1775",Agriphila inquinatella,Agriphila inquinatella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1655
217,4531517,Lepidoptera,Crambidae,Agriphila,Agriphila latistria,"Haworth, 1811",Agriphila latistria,Agriphila latistria,99,ACCEPTED,EXACT,SPECIES,London06October2023,377
218,1878944,Lepidoptera,Crambidae,Agriphila,Agriphila poliellus,"Treitschke, 1832",Agriphila poliellus,Agriphila poliellus,99,ACCEPTED,EXACT,SPECIES,London06October2023,17
219,1878939,Lepidoptera,Crambidae,Agriphila,Agriphila selasella,"Hübner, 1813",Agriphila selasella,Agriphila selasella,99,ACCEPTED,EXACT,SPECIES,London06October2023,858
220,1878879,Lepidoptera,Crambidae,Agriphila,Agriphila straminella,"Denis & Schiffermüller, 1775",Agriphila straminella,Agriphila straminella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1735
221,1878862,Lepidoptera,Crambidae,Agriphila,Agriphila tristella,"Denis & Schiffermüller, 1775",Agriphila tristella,Agriphila tristellus,97,ACCEPTED,FUZZY,SPECIES,London06October2023,1822
222,1891326,Lepidoptera,Crambidae,Agrotera,Agrotera nemoralis,"Scopoli, 1763",Agrotera nemoralis,Agrotera nemoralis,99,ACCEPTED,EXACT,SPECIES,London06October2023,520
223,8537359,Lepidoptera,Crambidae,Anania,Anania coronata,"Hufnagel, 1767",Anania coronata,Anania coronata,99,ACCEPTED,EXACT,SPECIES,London06October2023,1345
224,8856895,Lepidoptera,Crambidae,Anania,Anania crocealis,"Hübner, 1796",Anania crocealis,Anania crocealis,99,ACCEPTED,EXACT,SPECIES,London06October2023,536
225,5126675,Lepidoptera,Crambidae,Anania,Anania funebris,"Ström, 1768",Anania funebris,Anania funebris,98,ACCEPTED,EXACT,SPECIES,London06October2023,1648
226,9100030,Lepidoptera,Crambidae,Anania,Anania fuscalis,"Denis & Schiffermüller, 1775",Anania fuscalis,Anania fuscalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,1249
227,8858121,Lepidoptera,Crambidae,Anania,Anania hortulata,"Linnaeus, 1758",Anania hortulata,Anania hortulata,99,ACCEPTED,EXACT,SPECIES,London06October2023,1845
228,9101339,Lepidoptera,Crambidae,Anania,Anania lancealis,"Denis & Schiffermüller, 1775",Anania lancealis,Anania lancealis,99,ACCEPTED,EXACT,SPECIES,London06October2023,512
229,8532380,Lepidoptera,Crambidae,Anania,Anania perlucidalis,"Hübner, 1809",Anania perlucidalis,Anania perlucidalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,313
230,7446048,Lepidoptera,Crambidae,Anania,Anania stachydalis,"Zincken, 1821",Anania stachydalis,Anania stachydalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,342
231,8823068,Lepidoptera,Crambidae,Anania,Anania terrealis,"Treitschke, 1829",Anania terrealis,Anania terrealis,99,ACCEPTED,EXACT,SPECIES,London06October2023,357
232,5126680,Lepidoptera,Crambidae,Anania,Anania verbascalis,"Denis & Schiffermüller, 1775",Anania verbascalis,Anania verbascalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,790
233,1880907,Lepidoptera,Crambidae,Ancylolomia,Ancylolomia tentaculella,"Hübner, 1796",Ancylolomia tentaculella,Ancylolomia tentaculella,99,ACCEPTED,EXACT,SPECIES,London06October2023,66
234,9819403,Lepidoptera,Crambidae,Antigastra,Antigastra catalaunalis,"Duponchel, 1833",Antigastra catalaunalis,Antigastra catalaunalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,970
235,1890187,Lepidoptera,Crambidae,Calamotropha,Calamotropha paludella,"Hübner, 1824",Calamotropha paludella,Calamotropha paludella,99,ACCEPTED,EXACT,SPECIES,London06October2023,902
236,1872368,Lepidoptera,Crambidae,Cataclysta,Cataclysta lemnata,"Linnaeus, 1758",Cataclysta lemnata,Cataclysta lemnata,99,ACCEPTED,EXACT,SPECIES,London06October2023,1397
237,1884403,Lepidoptera,Crambidae,Catoptria,Catoptria falsella,"Denis & Schiffermüller, 1775",Catoptria falsella,Catoptria falsella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1652
238,1884297,Lepidoptera,Crambidae,Catoptria,Catoptria furcatellus,"Zetterstedt, 1839",Catoptria furcatellus,Catoptria furcatellus,99,ACCEPTED,EXACT,SPECIES,London06October2023,281
239,1884312,Lepidoptera,Crambidae,Catoptria,Catoptria lythargyrella,"Hübner, 1796",Catoptria lythargyrella,Catoptria lythargyrella,99,ACCEPTED,EXACT,SPECIES,London06October2023,26
240,1884273,Lepidoptera,Crambidae,Catoptria,Catoptria margaritella,"Denis & Schiffermüller, 1775",Catoptria margaritella,Catoptria margaritellus,97,ACCEPTED,FUZZY,SPECIES,London06October2023,802
241,1884329,Lepidoptera,Crambidae,Catoptria,Catoptria osthelderi,"Lattin, 1950",Catoptria osthelderi,Catoptria osthelderi,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
242,1884332,Lepidoptera,Crambidae,Catoptria,Catoptria permutatellus,"Herrich-Schäffer, 1848",Catoptria permutatellus,Catoptria permutatellus,99,ACCEPTED,EXACT,SPECIES,London06October2023,784
243,1884255,Lepidoptera,Crambidae,Catoptria,Catoptria pinella,"Linnaeus, 1758",Catoptria pinella,Catoptria pinella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1437
244,1884279,Lepidoptera,Crambidae,Catoptria,Catoptria speculalis,"Hübner, 1825",Catoptria speculalis,Catoptria speculalis,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
245,1884370,Lepidoptera,Crambidae,Catoptria,Catoptria verellus,"Zincken, 1817",Catoptria verellus,Catoptria verellus,99,ACCEPTED,EXACT,SPECIES,London06October2023,393
246,1883161,Lepidoptera,Crambidae,Chilo,Chilo phragmitella,"Hübner, 1810",Chilo phragmitella,Chilo phragmitella,99,ACCEPTED,EXACT,SPECIES,London06October2023,902
247,1888491,Lepidoptera,Crambidae,Chrysocrambus,Chrysocrambus craterella,"Scopoli, 1763",Chrysocrambus craterella,Chrysocrambus craterellus,97,ACCEPTED,FUZZY,SPECIES,London06October2023,33
